"1314156"|"08-955"|"31-01-23"|"Sale"|"592525"|"305310"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"587852"|"-1"|"0"|"0"|"-7,9"|"0"|"05"|"0"|"ANITA"|"VRDWAARDNG"|"1314155"|""|""|"Customer"|"0"|"0"|""|"No"|""|"KUNDEINN"|"10"|"31-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"20000"|"Yes"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"7,9"|"0"|"0"|"0"|"7,9"|"0"|""|""|""|""|"Yes"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
"1314373"|"08-955"|"31-01-23"|"Sale"|"592525"|"162747"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"587852"|"-1"|"0"|"-1"|"86,13"|"224,2"|"05"|"-11,8"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-86,13"|"-86,13"|""|"No"|""|"KUNDEINN"|"10"|"31-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"30000"|"No"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"-236"|"78,23"|"0"|"0"|"0"|"78,23"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
"1314415"|"08-955"|"31-01-23"|"Sale"|"592525"|"162747"|""|"LJ NO"|"SUPPLIES"|"TRADITIONA"|"587852"|"-1"|"0"|"0"|"-7,9"|"0"|"05"|"0"|"ANITA"|"VRDWAARDNG"|"1314373"|""|""|"Customer"|"7,9"|"7,9"|""|"No"|""|"KUNDEINN"|"10"|"31-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"30000"|"No"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|""|""|""|""|"Yes"|"No"|"0"|"Work Center"|""|"0"|""|"SUPPLIES"|""|"No"|""|"No"|"No"|"0"
"1314956"|"1006-83"|"31-01-23"|"Sale"|"511100"|"305343"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"587995"|"-41,02"|"-41,02"|"0"|"29,98"|"0"|"06"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"0"|"0"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"20000"|"Yes"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"-1.229,78"|"0"|"0"|"0"|"-1.229,78"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
"1314961"|"1006-83"|"31-01-23"|"Sale"|"511100"|"305343"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"587995"|"-41,02"|"0"|"0"|"0"|"0"|"06"|"0"|"ANITA"|"VRDWAARDNG"|"1314956"|""|""|"Customer"|"0"|"0"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"20000"|"Yes"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"0,1"|"0"|"0"|"0"|"0,1"|"0"|""|""|""|""|"Yes"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
"1314971"|"1006-83"|"31-01-23"|"Sale"|"511100"|"162788"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"587995"|"-41,02"|"0"|"-41,02"|"29,98"|"0"|"06"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-1.229,78"|"-1.229,78"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"30000"|"No"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"1.229,68"|"0"|"0"|"0"|"1.229,68"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
"1314982"|"1006-83"|"31-01-23"|"Sale"|"511100"|"162788"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"587995"|"-41,02"|"0"|"0"|"0"|"0"|"06"|"0"|"ANITA"|"VRDWAARDNG"|"1314971"|""|""|"Customer"|"0,1"|"0,1"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"30000"|"No"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|""|""|""|""|"Yes"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
"1315005"|"1006-83"|"31-01-23"|"Sale"|"596168"|"305348"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"588008"|"-9"|"-9"|"0"|"29,98"|"0"|"06"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"0"|"0"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"15000"|"Yes"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"558"|"-269,82"|"0"|"0"|"0"|"-269,82"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
"1315009"|"1006-83"|"31-01-23"|"Sale"|"596168"|"305348"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"588008"|"-9"|"0"|"0"|"0"|"0"|"06"|"0"|"ANITA"|"VRDWAARDNG"|"1315005"|""|""|"Customer"|"0"|"0"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Shipment"|"15000"|"Yes"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"0"|"0,02"|"0"|"0"|"0"|"0,02"|"0"|""|""|""|""|"Yes"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
"1315021"|"1006-83"|"31-01-23"|"Sale"|"596168"|"162794"|""|"LJ NO"|"WOOD L"|"TRADITIONA"|"588008"|"-9"|"0"|"-9"|"29,98"|"558"|"06"|"0"|"ANITA"|"VERKOOP"|"0"|""|""|"Customer"|"-269,82"|"-269,82"|""|"No"|""|"KUNDEINN"|"3"|"31-01-23"|""|"0"|"0"|"0"|"Sales Invoice"|"70000"|"No"|""|"No"|"No"|"Yes"|"31-01-23"|"Direct Cost"|" "|"0"|"0"|"-558"|"269,8"|"0"|"0"|"0"|"269,8"|"0"|""|""|""|""|"No"|"No"|"0"|"Work Center"|""|"0"|""|"WOOD L"|""|"No"|""|"No"|"No"|"0"
