"8058666"|"004-22580"|"18-01-23"|"Sale"|"140402"|"LI1872580"|""|"RECHNUNG"|"-10"|"0"|"-10"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"18-01-23"|""|""|""|"ALJ-RECHGB"|"0"|"Sales Shipment"|"130000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605278"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-47,5"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"64,24"|"No"|"-10"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8054712"|"004-22580"|"17-01-23"|"Sale"|"140402"|"GS314499"|""|"RUCK"|"10"|"0"|"10"|"0"|"No"|"NLJ"|""|"Yes"|"Customer"|"No"|""|""|"AT"|""|"17-01-23"|""|""|""|"ALJ-GSGB"|"0"|"Sales Credit Memo"|"130000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605278"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"17-01-23"|"Yes"|"0"|"47,5"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"-64,24"|"No"|"0"|"0"|"0"|""|""|""|""|""|"None"|"380"|"No"|""|""
"8064133"|"004-24080"|"23-01-23"|"Sale"|"172067"|"LI1873186"|""|"AICHAM"|"-1"|"0"|"-1"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|""|""|"23-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"110000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"24-01-23"|"Yes"|"0"|"-4,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"11,4"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8066706"|"004-24080"|"24-01-23"|"Sale"|"118648"|"LI1873554"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|""|""|"24-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"50000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"57"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8066707"|"004-24080"|"24-01-23"|"Sale"|"118648"|"LI1873554"|""|"AICHAM"|"-3"|"0"|"-3"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|""|""|"24-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"170000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"25-01-23"|"Yes"|"0"|"-14,25"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"34,2"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8046583"|"004-24080"|"12-01-23"|"Sale"|"140402"|"LI1871215"|""|"AICHAM"|"-3"|"0"|"-3"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"12-01-23"|"1036051728"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"30000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"13-01-23"|"Yes"|"0"|"-14,25"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"19,27"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8058426"|"004-24080"|"18-01-23"|"Sale"|"140396"|"LI1872539"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"18-01-23"|"1036132703"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"280000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"19-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"32,12"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8070229"|"004-24080"|"25-01-23"|"Sale"|"140396"|"LI1873892"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"25-01-23"|"1036178363"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"10000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"26-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"32,12"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8058664"|"004-24080"|"18-01-23"|"Sale"|"140402"|"LI1872580"|""|"RECHNUNG"|"-3"|"0"|"-3"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"18-01-23"|""|""|""|"ALJ-RECHGB"|"0"|"Sales Shipment"|"110000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"18-01-23"|"Yes"|"0"|"-14,25"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"19,27"|"No"|"-3"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8065188"|"004-24080"|"23-01-23"|"Sale"|"140396"|"LI1873305"|""|"RECHNUNG"|"-5"|"0"|"-5"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"23-01-23"|"1036132703"|""|""|"ALJ-RECHGB"|"0"|"Sales Shipment"|"360000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"23-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"32,12"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8054711"|"004-24080"|"17-01-23"|"Sale"|"140402"|"GS314499"|""|"RUCK"|"3"|"0"|"3"|"0"|"No"|"NLJ"|""|"Yes"|"Customer"|"No"|""|""|"AT"|""|"17-01-23"|""|""|""|"ALJ-GSGB"|"0"|"Sales Credit Memo"|"110000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"17-01-23"|"Yes"|"0"|"14,25"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"-19,27"|"No"|"0"|"0"|"0"|""|""|""|""|""|"None"|"380"|"No"|""|""
"8065121"|"004-24080"|"23-01-23"|"Sale"|"140396"|"GS314530"|""|"RUCK"|"5"|"0"|"5"|"0"|"No"|"NLJ"|""|"Yes"|"Customer"|"No"|""|""|"AT"|""|"23-01-23"|""|""|""|"ALJ-GSGB"|"0"|"Sales Credit Memo"|"360000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605287"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"23-01-23"|"Yes"|"0"|"23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"-32,12"|"No"|"0"|"0"|"0"|""|""|""|""|""|"None"|"380"|"No"|""|""
"8077003"|"004-41180"|"30-01-23"|"Sale"|"171913"|"LI1874504"|""|"AICHAM"|"-1"|"0"|"-1"|"0"|"No"|"ALJ"|""|"No"|"Customer"|"No"|""|""|""|""|"30-01-23"|""|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"120000"|""|""|"No"|""|""|"1"|"ST"|"No"|""|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"31-01-23"|"Yes"|"0"|"-4,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"9,69"|"No"|"-1"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
"8058414"|"004-41180"|"18-01-23"|"Sale"|"140396"|"LI1872539"|""|"AICHAM"|"-5"|"0"|"-5"|"0"|"No"|"NLJ"|""|"No"|"Customer"|"No"|""|""|"AT"|""|"18-01-23"|"1036132703"|""|""|"ALJ-LIEFER"|"0"|"Sales Shipment"|"40000"|""|""|"No"|""|""|"1"|"ST"|"No"|"22605296"|""|""|"No"|"PP"|"No"|""|"MOORMAN"|""|"Yes"|"19-01-23"|"Yes"|"0"|"-23,75"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"32,12"|"No"|"-5"|"0"|"0"|""|""|""|""|""|"None"|""|"No"|""|""
